id,sale_date,id_product,qtd,total,custo_total_reais,prejuizo_transacao
6099,2024-03-15,59,5,435831.0,437512.78841499996,1681.788414999959
6470,2024-03-16,101,7,3244.0,3378.138176,134.13817599999993
8753,2024-03-16,25,9,109138.0,111391.07018399998,2253.070183999982
3340,2024-03-16,107,2,2875.65,3111.9739659999996,236.32396599999947
5592,2024-03-16,10,1,32033.0,32698.298166999997,665.2981669999972
52,2024-03-16,106,13,57003.0,59618.83549699999,2615.8354969999928
5708,2024-03-16,79,9,565555.9,599741.3725199999,34185.472519999836
143,2024-03-16,142,5,3925.4,4241.6487799999995,316.24877999999944
433,2024-03-16,40,9,127656.0,128864.12635800001,1208.1263580000086
7851,2024-03-16,77,11,491751.0,492165.33932499995,414.3393249999499
8418,2024-03-16,9,8,301761.8,316958.52841599996,15196.728415999969
4373,2024-03-16,34,4,18686.5,20431.024432,1744.5244319999983
2415,2024-03-17,119,3,9767.0,10035.539267999999,268.53926799999863
5607,2024-03-17,145,3,12397.5,13108.911933,711.4119329999994
242,2024-03-17,132,14,21882.0,21984.464627999998,102.4646279999979
8491,2024-03-17,109,10,6227.0,8450.838509999998,2223.8385099999978
9339,2024-03-17,118,10,40993.45,44613.71579999999,3620.2657999999938
2157,2024-03-17,117,9,36927.0,37006.31322,79.31321999999636
4932,2024-03-17,102,11,9152.0,10982.294850999999,1830.2948509999987
8063,2024-03-17,96,15,1059313.0,1106833.6302,47520.630200000014
8146,2024-03-17,146,1,471.2,494.47617399999996,23.27617399999997
6000,2024-03-17,49,2,25201.6,26236.8998,1035.2998000000007
3640,2024-03-18,5,4,89942.2,95280.511104,5338.311104000008
7708,2024-03-18,144,8,17713.0,17838.931104000003,125.93110400000296
8797,2024-03-18,129,5,15514.45,16590.54276,1076.0927599999995
436,2024-03-18,47,6,36738.0,45000.023976000004,8262.023976000004
2238,2024-03-18,98,5,376965.7,397233.7024800001,20268.002480000083
3923,2024-03-18,34,3,14753.0,15380.649648,627.6496480000005
7147,2024-03-18,132,2,2969.7,3152.398608,182.69860800000015
4355,2024-03-18,8,15,74762.0,75642.37902000001,880.3790200000076
5815,2024-03-18,53,15,764868.75,852077.67498,87208.92498000001
5300,2024-03-18,55,4,439949.0,443871.678528,3922.6785280000186
9896,2024-03-18,145,8,34799.0,35088.002976,289.0029760000034
3957,2024-03-18,105,4,1176.1,1255.906944,79.80694400000016
2418,2024-03-18,102,9,7113.6,9019.162188000002,1905.5621880000017
1678,2024-03-18,125,1,3231.9,3239.363748,7.463748000000123
3070,2024-03-19,134,5,23588.0,23870.624399999997,282.62439999999697
6347,2024-03-19,124,6,21489.0,21922.153055999996,433.15305599999556
4860,2024-03-19,74,13,1068997.95,1123275.980736,54278.030736000044
1451,2024-03-19,52,13,169245.35,172460.484144,3215.1341439999815
8585,2024-03-19,125,9,29088.05,29286.888335999996,198.83833599999707
9560,2024-03-19,68,14,936559.0,986788.526304,50229.52630400006
4948,2024-03-19,71,12,1562089.0,1660704.8302079998,98615.8302079998
3061,2024-03-19,148,13,62212.0,64134.04732799999,1922.0473279999933
3357,2024-03-19,40,8,113472.0,115497.820416,2025.8204160000023
3443,2024-03-19,68,10,668971.0,704848.94736,35877.94735999999
2605,2024-03-19,123,5,13190.75,13478.47512,287.72511999999915
1159,2024-03-20,51,2,121902.1,122727.64111999999,825.5411199999799
2106,2024-03-20,96,5,335448.8,370296.5839999999,34847.78399999993
9050,2024-03-20,29,7,255572.0,269782.97891999997,14210.978919999965
1479,2024-03-20,104,2,7054.7,7443.220959999999,388.5209599999989
9534,2024-03-20,81,7,812287.05,819039.13756,6752.087559999898
6807,2024-03-20,50,7,78932.0,83445.53979999998,4513.539799999984
845,2024-03-20,17,4,56155.0,56798.79071999999,643.79071999999
4831,2024-03-20,31,2,15737.7,16901.76712,1164.0671199999997
5582,2024-03-20,96,12,805077.5,888711.8015999999,83634.30159999989
60,2024-03-20,49,14,176415.0,184331.33599999998,7916.335999999981
9960,2024-03-20,108,15,50183.0,51786.2394,1603.2393999999986
971,2024-03-21,32,4,47509.5,51054.366508,3544.866507999999
9367,2024-03-21,79,12,793762.0,797573.4369599998,3811.4369599998463
5086,2024-03-21,105,8,2476.0,2495.928384,19.928383999999824
7413,2024-03-21,9,12,452642.7,474200.094864,21557.394863999973
1153,2024-03-21,18,12,318869.0,330914.918808,12045.918807999988
3881,2024-03-21,17,14,186715.85,197554.285572,10838.435571999988
9376,2024-03-21,32,12,150030.0,153163.099524,3133.09952399999
9954,2024-03-21,148,4,19142.0,19519.960983999998,377.96098399999755
5914,2024-03-21,98,8,603144.55,631554.353824,28409.803823999944
1932,2024-03-21,106,12,52618.0,54889.505508,2271.505508000002
4093,2024-03-22,117,12,46774.2,49302.227759999994,2528.027759999997
1009,2024-03-22,129,10,31028.9,33030.816060000005,2001.9160600000032
812,2024-03-22,63,10,1329598.15,1378062.33158,48464.18158000009
6827,2024-03-22,99,13,1324743.65,1383651.643829,58907.99382900004
6976,2024-03-22,30,7,214448.25,229072.53647599998,14624.28647599998
280,2024-03-22,62,9,873998.1,898181.0276939999,24182.927693999954
8900,2024-03-22,42,8,47943.0,50438.681831999995,2495.6818319999948
2772,2024-03-22,85,10,385787.0,393451.31719000003,7664.317190000031
8728,2024-03-23,123,5,13190.75,13356.678445,165.92844499999956
8123,2024-03-23,143,11,46360.95,49224.03916100001,2863.089161000011
2799,2024-03-23,52,1,13018.8,13146.312693,127.51269300000058
5457,2024-03-23,74,3,246692.2,256875.144876,10182.944875999994
5222,2024-03-23,93,8,763625.2,774779.459672,11154.259672000073
1233,2024-03-23,108,11,36801.0,37807.605561000004,1006.605561000004
1304,2024-03-23,120,1,3124.0,3170.704865,46.704865000000154
6836,2024-03-23,11,6,206521.45,216939.382368,10417.93236799998
5603,2024-03-23,144,8,16827.35,17758.142712,930.7927120000022
5281,2024-03-23,18,11,292297.0,303886.800954,11589.800953999977
237,2024-03-23,117,14,57442.0,57519.265719999996,77.26571999999578
29,2024-03-24,109,7,4359.0,5910.848517,1551.8485170000004
1069,2024-03-24,90,8,632779.0,641925.703352,9146.703351999982
8871,2024-03-24,4,5,16909.0,16943.274805,34.274805000000924
9666,2024-03-24,67,15,1222494.2,1251471.3972150001,28977.197215000167
3997,2024-03-24,3,1,8572.8,8750.786168999999,177.9861689999998
9742,2024-03-24,53,6,322050.0,339287.524926,17237.524925999984
5283,2024-03-24,118,7,28695.7,31204.585860000003,2508.885860000002
441,2024-03-24,64,14,1483024.1,1491576.4098760001,8552.309876000043
3759,2024-03-25,106,13,57003.0,59537.65158900001,2534.6515890000082
4408,2024-03-25,36,12,257656.15,267880.908348,10224.758348000032
4671,2024-03-25,114,9,6834.3,6842.724966000001,8.424966000000495
7574,2024-03-25,111,8,32567.9,34324.633224000005,1756.7332240000032
2919,2024-03-26,120,9,28120.0,28520.902350000004,400.90235000000393
9638,2024-03-26,141,2,9085.8,9703.30564,617.5056400000012
5052,2024-03-26,112,8,16575.6,17377.89968,802.2996800000001
2327,2024-03-26,81,5,580204.9,582109.81915,1904.9191499999724
4819,2024-03-26,109,3,1774.6,2531.85003,757.2500300000002
4384,2024-03-26,4,5,16909.0,16934.10655,25.106550000000425
9445,2024-03-26,145,8,34799.0,34910.19688,111.19688000000315
6714,2024-03-26,83,7,943627.0,1251128.0873,307501.0873
6680,2024-03-26,16,3,85517.1,92944.01562,7426.91562
8198,2024-03-27,48,4,55997.75,58642.023168,2644.2731679999997
8982,2024-03-27,96,8,536718.65,589353.7587199999,52635.1087199999
8912,2024-03-27,29,1,36510.0,38337.419327999996,1827.4193279999963
5865,2024-03-27,37,13,74936.0,78545.984192,3609.9841920000035
9331,2024-03-27,78,13,1582900.0,1583090.879552,190.8795519999694
6008,2024-03-27,107,10,14377.3,15534.631039999997,1157.3310399999973
9196,2024-03-27,32,2,25005.0,25552.296832,547.296832
3209,2024-03-27,108,9,30110.0,30908.077632,798.0776320000004
4901,2024-03-27,112,9,18647.55,19544.648832,897.0988319999997
5845,2024-03-27,101,15,6951.0,7227.12576,276.1257599999999
614,2024-03-28,83,1,134804.0,179062.30914,44258.30914
9322,2024-03-28,30,10,306355.05,327672.77928,21317.72928000003
2424,2024-03-28,25,10,121265.0,121437.13758,172.13757999999507
5439,2024-03-28,46,3,14951.0,14998.192704000001,47.19270400000096
1412,2024-03-28,132,1,1484.85,1571.105052,86.25505199999998
3089,2024-03-28,8,12,59810.0,60318.323208,508.3232080000016
7478,2024-03-29,79,11,727615.0,733384.20408,5769.204080000054
4904,2024-03-29,103,1,1699.55,1707.20154,7.651540000000068
6886,2024-03-29,1,10,314663.75,331430.92092,16767.170920000004
9820,2024-03-29,121,9,33248.0,33631.270794,383.2707939999964
5827,2024-03-29,86,7,621928.9,623393.510586,1464.6105860000243
4191,2024-03-29,28,3,42776.0,43794.291024000006,1018.2910240000056
8243,2024-03-29,6,7,82741.0,83753.948586,1012.9485859999986
8082,2024-03-29,91,12,1537700.4,1659044.367288,121343.96728800004
5435,2024-03-30,107,9,13620.0,14010.893622,390.8936219999996
3536,2024-03-30,81,3,348122.75,349910.215974,1787.4659739999915
8528,2024-03-30,115,14,11628.0,11744.067720000001,116.06772000000092
9804,2024-03-30,83,10,1348039.0,1790623.0914,442584.09140000003
3729,2024-03-30,59,6,496847.15,525278.184948,28431.034947999986
7786,2024-03-30,87,9,601739.0,611431.45866,9692.458660000004
5406,2024-03-30,77,15,670570.0,671470.54425,900.5442500000354
9701,2024-03-30,26,13,213446.95,221668.60372800002,8221.653728000005
8705,2024-03-31,53,7,356938.75,396351.09406200005,39412.34406200005
2651,2024-03-31,74,10,822306.7,857365.9063200001,35059.206320000114
7047,2024-03-31,142,15,12396.0,12731.31684,335.3168399999995
7045,2024-03-31,130,7,27558.55,28918.455258,1359.9052580000025
468,2024-03-31,101,6,2641.0,2896.996608,255.99660799999992
3144,2024-03-31,109,1,591.85,845.5069259999999,253.65692599999988
6877,2024-03-31,123,8,21106.15,21398.524752,292.3747519999997
889,2024-03-31,17,15,210582.0,212324.01101999998,1742.0110199999763
8185,2024-04-01,124,1,3581.5,3666.753516,85.25351600000022
4303,2024-04-01,147,3,8635.5,8977.363524000002,341.86352400000214
9612,2024-04-01,46,12,56814.75,60677.208576000005,3862.4585760000045
9610,2024-04-01,61,10,266176.7,272717.16144,6540.461439999985
6032,2024-04-01,25,14,161281.5,171951.60343200003,10670.103432000033
2217,2024-04-01,22,4,149920.45,154237.20657600003,4316.756576000014
5739,2024-04-01,108,6,20073.0,20884.774536000004,811.7745360000044
438,2024-04-01,88,6,275518.05,300041.83512,24523.785120000015
7260,2024-04-02,112,2,4362.0,4397.267216,35.26721600000019
7981,2024-04-02,107,11,16647.0,17300.598523999997,653.5985239999973
7935,2024-04-02,84,14,607934.0,632546.253024,24612.253023999976
4820,2024-04-02,21,10,82978.7,84507.92872,1529.2287199999992
3888,2024-04-02,117,9,35080.65,37405.74456,2325.0945599999977
3002,2024-04-02,23,10,111786.0,113301.45816000001,1515.4581600000092
1954,2024-04-02,112,12,26171.0,26383.603296,212.60329600000114
844,2024-04-02,85,9,347208.0,358215.199668,11007.199667999987
6113,2024-04-02,45,10,94085.15,94962.01308,876.8630800000101
210,2024-04-02,18,12,302925.55,318913.42512,15987.87512000004
4083,2024-04-02,35,9,94097.5,95710.82454,1613.3245400000014
4800,2024-04-02,17,6,84233.0,85803.344784,1570.3447840000008
9124,2024-04-03,26,7,114932.9,121180.44758400001,6247.5475840000145
9371,2024-04-03,42,9,51239.2,57683.992212,6444.792212
8850,2024-04-03,94,13,503272.95,528988.8787560001,25715.928756000067
4962,2024-04-03,28,7,99810.0,103745.18851200001,3935.188512000008
7704,2024-04-03,38,3,79383.0,82772.742024,3389.7420240000065
6255,2024-04-03,144,10,22141.0,22565.58588,424.5858799999987
1550,2024-04-03,42,4,23971.0,25637.329872,1666.3298719999984
9915,2024-04-03,85,12,439796.8,479966.9225760001,40170.12257600011
6955,2024-04-03,134,12,56611.0,57712.752720000004,1101.752720000004
1824,2024-04-03,72,1,99665.0,155598.304752,55933.304752
7328,2024-04-03,69,5,215008.75,233825.21262,18816.462620000006
9584,2024-04-03,60,8,826508.55,907788.355776,81279.8057759999
9254,2024-04-03,131,14,12815.5,13932.86832,1117.3683199999996
4734,2024-04-04,57,4,451403.9,478457.589896,27053.689895999967
9513,2024-04-04,132,2,2969.7,3159.5054039999995,189.80540399999973
6324,2024-04-04,46,11,54821.0,55296.066847999995,475.06684799999493
1124,2024-04-04,9,12,476466.0,478294.018224,1828.0182239999995
7528,2024-04-04,120,6,18747.0,19153.86099,406.86099000000104
4291,2024-04-04,8,9,42614.15,45487.744731,2873.5947309999974
982,2024-04-04,116,2,4893.45,5046.206176,152.75617599999987
6405,2024-04-04,87,8,508135.05,546486.12392,38351.07392000005
3378,2024-04-04,149,14,15476.45,15890.766892,414.3168919999989
6460,2024-04-04,127,4,5887.15,5952.883552,65.7335520000006
7158,2024-04-05,102,15,12480.0,15150.695399999999,2670.6953999999987
8168,2024-04-05,99,11,1179933.0,1185400.21908,5467.219079999952
2905,2024-04-05,84,5,217119.0,226106.30159999998,8987.301599999977
9305,2024-04-05,92,6,506468.75,507603.84264000005,1135.0926400000462
7443,2024-04-05,112,6,12431.7,13034.46312,602.7631199999996
8141,2024-04-05,105,7,2058.65,2215.2009599999997,156.55095999999958
7543,2024-04-05,56,7,285874.95,286009.53276,134.58275999996113
819,2024-04-05,51,11,670461.55,680389.1133599998,9927.563359999796
4889,2024-04-05,10,7,224231.0,231560.28923999998,7329.289239999984
5218,2024-04-05,51,13,792363.65,804096.2248799999,11732.574879999855
8919,2024-04-06,73,5,715800.0,724824.0804,9024.080399999977
1093,2024-04-06,12,13,33668.0,34674.95772,1006.9577199999985
6263,2024-04-06,63,6,797758.7,837161.0596799998,39402.35967999988
150,2024-04-06,114,13,9871.45,10012.962959999999,141.5129599999982
2501,2024-04-06,131,5,4577.1,4956.012,378.91199999999935
6154,2024-04-06,25,3,36379.0,36838.022039999996,459.0220399999962
8573,2024-04-06,36,1,21470.95,22614.823319999996,1143.8733199999951
9352,2024-04-06,145,12,49588.1,53047.818719999996,3459.718719999997
8415,2024-04-06,118,2,8630.0,9026.9136,396.91359999999986
5338,2024-04-06,2,14,195974.0,200141.85072,4167.850719999988
3770,2024-04-06,82,5,245261.5,246797.5254,1536.0254000000132
2260,2024-04-06,46,2,9469.6,10110.466559999999,640.8665599999986
8842,2024-04-06,38,14,351933.2,384719.29776,32786.097759999975
4396,2024-04-06,71,2,260348.0,277707.63167999993,17359.631679999933
811,2024-04-07,4,7,23673.0,24016.75332,343.7533199999998
6070,2024-04-07,144,6,12620.75,13484.899440000001,864.149440000001
1554,2024-04-07,108,4,13382.0,13919.87664,537.8766400000004
3892,2024-04-07,29,15,547655.0,582720.1614,35065.16139999998
5282,2024-04-08,102,4,3161.6,4032.268212,870.668212
1979,2024-04-08,82,11,539575.3,541890.571299,2315.271298999898
2462,2024-04-08,106,5,20827.8,23152.566884999997,2324.7668849999973
2957,2024-04-08,16,4,114022.8,125294.57152799999,11271.771527999983
6903,2024-04-08,55,5,522439.2,558127.1921399999,35687.99213999993
9146,2024-04-08,65,8,204462.0,210769.46083199998,6307.4608319999825
9186,2024-04-09,50,2,22552.0,23822.5552,1270.5551999999989
6423,2024-04-09,57,2,237581.0,238481.16032,900.1603199999954
7801,2024-04-09,59,8,697329.0,702025.04576,4696.045760000008
4152,2024-04-09,11,9,309782.65,326602.52928,16819.879279999994
7399,2024-04-09,110,9,21337.0,21455.62416,118.62415999999939
3540,2024-04-09,111,11,47138.0,47396.062560000006,258.06256000000576
4805,2024-04-09,78,9,1041061.3,1100910.19248,59848.89247999992
9654,2024-04-10,67,11,896496.0,931669.043162,35173.043162000016
8158,2024-04-10,29,3,109531.0,116853.155406,7322.155406000005
5825,2024-04-10,84,5,206263.05,226706.02932000003,20442.979320000042
6283,2024-04-10,150,14,21887.05,23562.417256,1675.3672560000014
6196,2024-04-10,52,15,195283.9,200186.38089000003,4902.480890000035
4594,2024-04-10,82,8,392418.4,395923.41572800005,3505.0157280000276
8248,2024-04-10,90,13,976851.75,1058954.8457540001,82103.09575400013
1575,2024-04-10,87,9,601739.0,619900.1062200001,18161.106220000074
775,2024-04-10,32,4,50010.0,51922.57877600001,1912.5787760000094
5289,2024-04-10,131,1,964.0,993.83148,29.831480000000056
7845,2024-04-10,83,13,1664827.5,2360051.41294,695223.9129400002
81,2024-04-11,82,10,490523.0,495988.77185,5465.771850000019
7589,2024-04-11,124,13,46558.55,47887.589035,1329.0390349999943
4351,2024-04-11,49,8,106114.0,106687.724,573.724000000002
9888,2024-04-11,71,9,1171567.0,1255744.7674200002,84177.76742000016
1105,2024-04-11,77,5,223523.0,227420.85437500002,3897.8543750000244
5521,2024-04-11,134,8,37741.0,38506.2678,765.2678000000014
3283,2024-04-11,73,1,143160.0,145667.83231,2507.832309999998
731,2024-04-11,142,3,2355.05,2587.18746,232.13745999999992
5513,2024-04-11,135,6,9867.0,9993.5979,126.59790000000066
8030,2024-04-11,34,1,4918.0,5192.447260000001,274.4472600000008
3034,2024-04-11,104,10,35273.5,37695.043099999995,2421.5430999999953
9672,2024-04-11,70,15,489564.45,506766.1813500001,17201.731350000075
9856,2024-04-11,44,15,162103.0,164428.34265,2325.342650000006
8989,2024-04-11,69,4,181060.0,187211.37006000002,6151.370060000016
8154,2024-04-11,12,5,12949.45,13401.198525000002,451.7485250000009
4834,2024-04-11,149,5,5527.1,5734.92205,207.82204999999976
1128,2024-04-11,23,14,148675.95,159530.23086,10854.280859999999
9569,2024-04-11,114,4,3037.15,3095.85276,58.702760000000126
2598,2024-04-12,116,10,24467.25,25797.05536,1329.8053599999985
8830,2024-04-12,67,3,244498.65,257653.07271599997,13154.422715999972
1518,2024-04-12,144,6,13285.0,13710.181607999999,425.18160799999896
7027,2024-04-12,50,6,67656.0,73300.02348,5644.0234800000035
5276,2024-04-12,119,10,32558.0,34407.71632,1849.7163199999995
1143,2024-04-12,10,4,121725.4,134530.739696,12805.33969600001
4456,2024-04-12,142,9,7066.1,7853.144688,787.044688
6603,2024-04-13,85,14,513096.9,567026.6115920001,53929.711592000094
7065,2024-04-13,143,14,62110.0,64490.686568000005,2380.6865680000046
6356,2024-04-13,136,10,19735.0,20063.80568,328.8056800000013
7080,2024-04-13,112,15,31078.3,33130.55046,2052.2504599999993
3982,2024-04-13,42,8,47943.0,51921.607584,3978.6075839999976
3369,2024-04-13,2,14,186175.3,203485.471504,17310.171503999998
3616,2024-04-13,62,15,1456663.5,1540980.09588,84316.59587999992
8552,2024-04-13,91,1,134886.0,142133.279428,7247.279428000009
9938,2024-04-13,146,12,5952.0,6103.275936,151.275936
9064,2024-04-13,112,1,2071.95,2208.703364,136.75336400000015
9260,2024-04-13,136,4,7894.0,8025.522272,131.52227200000016
3057,2024-04-13,19,11,180756.0,189735.688252,8979.688251999993
7657,2024-04-14,120,11,34369.0,35903.17918,1534.1791799999992
8967,2024-04-14,12,10,25898.9,27118.65108,1219.7510799999982
4174,2024-04-14,23,7,74337.5,80706.301368,6368.801368
5369,2024-04-14,46,8,37876.5,41117.498368,3240.9983680000005
4877,2024-04-14,146,14,6944.0,7120.488592,176.4885919999997
4461,2024-04-14,95,15,994764.95,997409.00898,2644.058980000089
7831,2024-04-14,2,10,132982.9,145346.76536,12363.865359999996
9611,2024-04-15,23,8,89429.0,92921.741088,3492.741087999995
3039,2024-04-15,6,2,23640.0,24784.160668,1144.1606680000004
2529,2024-04-15,82,1,49052.3,50557.342634,1505.0426339999976
2009,2024-04-15,125,3,9695.7,10032.566225999999,336.8662259999983
3496,2024-04-15,140,7,20844.9,21255.549182,410.6491819999974
1695,2024-04-15,129,15,46543.35,51382.22562,4838.875619999999
1911,2024-04-15,77,11,467163.45,509994.34585,42830.89584999997
627,2024-04-15,120,3,8904.35,9864.59871,960.2487099999998
4423,2024-04-15,73,6,858960.0,890896.600104,31936.600103999954
4063,2024-04-15,102,6,4742.4,6207.346668,1464.9466680000005
7388,2024-04-15,23,13,145322.0,150997.829268,5675.829268000001
1387,2024-04-16,146,11,5183.2,5733.109469999999,549.9094699999996
7891,2024-04-16,65,14,339917.6,385042.7103599999,45125.11035999993
5316,2024-04-16,96,3,201269.85,233326.7442,32056.89419999998
7639,2024-04-16,67,10,857890.0,880095.6235499999,22205.623549999902
810,2024-04-16,34,15,73763.0,80755.7751,6992.775099999999
1712,2024-04-16,68,4,267588.0,280394.85605999996,12806.856059999962
4448,2024-04-16,47,9,52351.65,70881.501735,18529.851734999997
6982,2024-04-16,9,4,150880.9,158843.16624,7962.266239999997
5913,2024-04-16,31,6,47214.05,53249.67153000001,6035.621530000004
3811,2024-04-16,10,11,334744.85,379114.16713499994,44369.31713499996
975,2024-04-16,142,6,4958.0,5364.98028,406.98027999999977
5945,2024-04-16,135,10,16445.0,17269.5435,824.5434999999998
3866,2024-04-17,150,15,24685.0,26150.02491,1465.02491
6727,2024-04-17,127,1,1471.55,1554.341656,82.7916560000001
2540,2024-04-17,144,5,11071.0,11670.942015,599.9420150000005
7758,2024-04-17,98,11,872972.0,914799.3236360002,41827.32363600016
3338,2024-04-17,3,13,111448.3,119624.125569,8175.825568999993
6352,2024-04-17,76,13,1830248.15,1953721.569839,123473.4198390001
1972,2024-04-17,21,4,33191.1,35137.859672,1946.7596720000001
7539,2024-04-17,26,9,147771.55,161163.360648,13391.810648000013
238,2024-04-17,55,4,417951.55,464637.760368,46686.21036800003
7486,2024-04-17,115,14,11628.0,12333.363140000001,705.3631400000013
9025,2024-04-17,146,5,2480.0,2597.74019,117.74018999999998
6135,2024-04-17,6,3,35461.0,37695.670953,2234.6709530000007
5214,2024-04-18,134,4,18870.0,19915.701119999998,1045.701119999998
9957,2024-04-18,15,9,238543.1,248968.94918399997,10425.849183999962
1570,2024-04-18,4,7,22489.35,24963.732192,2474.382192000001
2612,2024-04-18,12,14,36258.65,38814.664896,2556.0148960000006
2805,2024-04-18,93,8,803816.0,815384.070912,11568.070912000025
7069,2024-04-18,110,3,7487.0,7499.186207999999,12.18620799999917
5699,2024-04-18,138,4,15895.4,17578.497024,1683.0970240000006
9711,2024-04-18,111,8,32567.9,36143.799552,3575.8995519999953
7735,2024-04-18,127,11,17043.0,17111.770367999998,68.77036799999769
8362,2024-04-18,98,7,555528.0,582622.110336,27094.110335999983
6208,2024-04-19,21,1,8735.0,8750.980518,15.980518000000302
8580,2024-04-19,105,13,3822.8,4256.369208,433.5692079999999
3883,2024-04-19,30,6,193487.0,205681.86021599997,12194.860215999972
3803,2024-04-19,106,12,52618.0,57602.737836,4984.737836
9667,2024-04-19,135,1,1562.75,1714.94589,152.19588999999996
922,2024-04-19,71,6,781044.0,861965.5700879999,80921.57008799992
4025,2024-04-20,127,11,16190.85,17032.585416,841.7354160000014
5921,2024-04-20,71,10,1236653.95,1436609.2834799998,199955.3334799998
3788,2024-04-20,10,13,416430.0,444928.520127,28498.520126999996
697,2024-04-20,106,4,16662.05,19200.912612,2538.862612000001
3079,2024-04-20,109,5,2958.3,3220.81578,262.5157799999997
964,2024-04-20,70,12,391651.75,417423.997368,25772.247367999982
2988,2024-04-20,62,12,1226664.0,1254504.9237839999,27840.923783999868
2377,2024-04-20,6,5,56145.95,62586.63925499999,6440.68925499999
5007,2024-04-20,11,8,289855.0,303002.974848,13147.974847999983
7561,2024-04-20,1,14,440529.25,485428.684356,44899.43435599998
421,2024-04-20,122,13,17192.0,18434.75361,1242.7536099999998
6482,2024-04-20,146,8,3769.6,4140.541104,370.941104
924,2024-04-20,115,11,8679.2,9653.561609999999,974.3616099999981
1397,2024-04-20,89,4,298976.4,310108.21363199997,11131.813631999947
7166,2024-04-20,107,8,12107.0,13029.198167999999,922.198167999999
4356,2024-04-20,74,12,986767.85,1076345.828208,89577.97820799996
919,2024-04-20,122,4,5025.5,5672.23188,646.7318800000003
3227,2024-04-21,35,15,165083.0,165184.41397499997,101.41397499997402
5663,2024-04-21,18,3,79717.0,82560.45357,2843.453569999998
2412,2024-04-21,84,3,123758.4,140360.45461199997,16602.054611999978
2108,2024-04-21,21,4,34938.0,35003.922072,65.92207200000121
7968,2024-04-21,26,11,180609.25,196226.607192,15617.357191999996
4681,2024-04-21,97,8,1028546.95,1070798.623776,42251.67377600004
6494,2024-04-21,50,7,74985.4,87023.44213499999,12038.042134999996
5605,2024-04-21,32,9,106895.9,120550.555881,13654.655880999999
2623,2024-04-21,54,7,808206.8,848552.1947700001,40345.39477000001
362,2024-04-21,20,10,292917.3,297360.43176,4443.131760000018
5416,2024-04-21,104,3,11139.0,11643.546977999998,504.5469779999985
9921,2024-04-21,132,10,14848.5,16436.509739999998,1588.0097399999977
5858,2024-04-22,17,2,26674.1,29489.021004,2814.921004
2200,2024-04-22,136,6,11248.95,12197.421996,948.4719959999984
9605,2024-04-22,122,13,17192.0,18355.04567,1163.0456699999995
542,2024-04-22,91,12,1618632.0,1728146.311332,109514.31133199995
1000,2024-04-22,105,9,2786.0,2933.9761679999997,147.9761679999997
3592,2024-04-22,94,13,503272.95,542744.425067,39471.47506699996
9084,2024-04-22,148,7,33499.0,35693.483378,2194.483377999997
7270,2024-04-22,100,14,1391182.85,1443162.3822559998,51979.532255999744
7651,2024-04-22,34,6,29505.0,31938.997272,2433.9972720000005
5531,2024-04-22,117,8,32824.0,34281.76496,1457.7649600000004
1677,2024-04-22,107,2,2875.65,3243.2156739999996,367.5656739999995
8768,2024-04-22,130,15,62161.0,64549.193115,2388.193115000002
2558,2024-04-22,72,2,189362.55,319288.80112799996,129926.25112799997
594,2024-04-22,12,15,38848.35,41215.71406500001,2367.364065000009
5080,2024-04-22,124,2,7163.0,7552.792418,389.792418
2002,2024-04-22,137,2,6771.0,7015.188228,244.18822799999998
1104,2024-04-22,14,6,204122.7,211325.597628,7202.897627999977
1165,2024-04-22,19,7,109274.7,122337.01171300001,13062.311713000017
9781,2024-04-22,59,8,697329.0,729542.521096,32213.521095999982
1197,2024-04-22,138,12,50197.0,52264.495008,2067.495007999998
3666,2024-04-23,64,1,105930.7,110232.97097200001,4302.270972000013
1138,2024-04-23,134,11,49299.3,53844.111090000006,4544.811090000003
5690,2024-04-23,101,10,4634.0,4989.136640000001,355.1366400000006
5971,2024-04-23,85,1,36650.05,40708.494902000006,4058.444902000003
6210,2024-04-23,84,2,86848.0,92422.517232,5574.517231999998
1260,2024-04-23,37,3,18203.0,18769.509942,566.5099420000006
4955,2024-04-23,65,13,315637.5,350685.712312,35048.21231199999
4445,2024-04-23,115,4,3155.9,3467.2021600000003,311.3021600000002
8677,2024-04-23,125,14,45247.55,46710.069028000005,1462.5190280000024
1090,2024-04-23,106,7,30694.0,33188.238734000006,2494.238734000006
1942,2024-04-23,62,4,408888.0,413024.107312,4136.107312000007
3128,2024-04-23,118,9,38836.0,41510.40156,2674.4015599999984
406,2024-04-23,63,6,797758.7,855488.4573840001,57729.75738400011
1862,2024-04-23,146,5,2480.0,2556.00326,76.00325999999995
7919,2024-04-23,148,5,22731.6,25291.06114,2559.461140000003
5732,2024-04-23,33,13,87305.0,88990.88538600001,1685.885386000009
4680,2024-04-24,63,6,839746.0,854925.047328,15179.047327999957
622,2024-04-24,84,14,607934.0,646531.545408,38597.545408000005
6967,2024-04-24,15,13,344562.15,353321.311408,8759.161407999985
6260,2024-04-24,138,6,23843.1,25905.787776000005,2062.687776000006
8884,2024-04-24,99,15,1609000.0,1650754.9153200001,41754.915320000146
5301,2024-04-24,64,12,1271163.65,1321924.4810880001,50760.83108800021
5613,2024-04-24,46,14,66284.35,72275.026432,5990.676431999993
2218,2024-04-24,98,3,226178.85,245320.579104,19141.729104
