id,id_client,id_product,qtd,total,sale_date,product_id,start_date,usd_price,product_name,data_cambio,cotacaoVenda,custo_unit_brl,custo_total_brl,resultado,prejuizo,teve_prejuizo
4336,4,12,13,33668.0,2024-01-16,12,2022-06-20,527.97,GPS AIS Drift Flux Vox,2024-01-16,4.9038,2589.059286,33657.770718,10.22928200000024,0.0,False
2736,21,35,4,44022.0,2024-01-17,35,2023-02-15,2106.85,Radar Furuno Swift,2024-01-17,4.9346,10396.46201,41585.84804,2436.151960000003,0.0,False
4090,15,52,11,143207.75,2024-01-17,52,2023-01-11,2634.69,Motor Diesel Honda Zen Tidal Mako 26HP,2024-01-17,4.9346,13001.141274,143012.554014,195.1959860000061,0.0,False
9234,40,72,6,597988.0,2024-01-17,72,2018-03-09,30675.48,Motor de Popa Volvo Hydro Dash 256HP,2024-01-17,4.9346,151371.223608,908227.3416480001,-310239.34164800006,310239.34164800006,True
2484,26,136,13,24373.2,2024-01-17,136,2023-10-20,390.62,Cabo de Nylon Bruce Flux Hydro,2024-01-17,4.9346,1927.5534519999999,25058.194875999998,-684.994875999997,684.994875999997,True
7038,8,14,11,374225.9,2024-01-17,14,2023-03-24,6767.66,Rádio Furuno Zen Swift,2024-01-17,4.9346,33395.695036,367352.64539599995,6873.254604000074,0.0,False
1957,20,16,2,57011.4,2024-01-18,16,2023-12-27,6212.42,Sonda Garmin Axis,2024-01-18,4.9403,30691.218525999997,61382.437051999994,-4371.037051999992,4371.037051999992,True
1883,19,2,1,13298.1,2024-01-18,2,2023-05-24,2829.74,Transponder Furuno Marlin,2024-01-18,4.9403,13979.764521999998,13979.764521999998,-681.6645219999973,681.6645219999973,True
2807,25,67,15,1222494.2,2024-01-18,67,2022-06-17,16720.73,Motor de Popa Yamaha Mako 108HP,2024-01-18,4.9403,82605.422419,1239081.336285,-16587.136285000015,16587.136285000015,True
7502,10,22,3,112441.05,2024-01-18,22,2022-08-22,7630.67,Transponder Furuno Force Ion,2024-01-18,4.9403,37697.799001,113093.39700299999,-652.347002999988,652.347002999988,True
980,3,37,13,74936.0,2024-01-18,37,2023-10-30,1211.89,GPS Lowrance Evo Storm Drift,2024-01-18,4.9403,5987.1001670000005,77832.302171,-2896.302171000003,2896.302171000003,True
232,42,144,9,18930.65,2024-01-18,144,2022-08-04,422.52,Boia de Arqueamento Bruce Barracuda,2024-01-18,4.9403,2087.375556,18786.380004,144.26999600000272,0.0,False
6110,20,125,6,20412.0,2024-01-18,125,2023-03-22,646.27,Cabo de Nylon Danforth Kinetic,2024-01-18,4.9403,3192.767681,19156.606086,1255.3939140000002,0.0,False
8417,47,59,11,910886.6,2024-01-18,59,2023-09-14,17882.07,Motor Diesel Yanmar Hydro Magnum Boost 267HP,2024-01-18,4.9403,88342.790421,971770.6946309999,-60884.094630999956,60884.094630999956,True
1283,8,6,4,47281.0,2024-01-18,6,2021-12-01,2104.66,Transponder AIS Vector,2024-01-18,4.9403,10397.651797999999,41590.607191999996,5690.392808000004,0.0,False
382,3,7,5,92714.3,2024-01-18,7,2022-12-12,3678.62,Radar AIS Zen,2024-01-18,4.9403,18173.486385999997,90867.43192999999,1846.8680700000114,0.0,False
8902,13,86,8,710775.75,2024-01-18,86,2021-08-13,17824.79,Motor Diesel Volvo Helix Evo Force 144HP,2024-01-18,4.9403,88059.810037,704478.480296,6297.269703999977,0.0,False
2487,48,11,2,72464.0,2024-01-18,11,2023-05-09,7246.24,GPS Furuno Swift Leviathan Poseidon,2024-01-18,4.9403,35798.599471999994,71597.19894399999,866.8010560000112,0.0,False
1865,15,148,6,27277.35,2024-01-19,148,2023-11-17,979.78,Âncora Delta Force Barracuda Mako,2024-01-19,4.9223,4822.771094,28936.626564,-1659.2765639999998,1659.2765639999998,True
5856,37,46,13,64789.0,2024-01-19,46,2023-08-15,1000.64,Sonda AIS Magnum Boost,2024-01-19,4.9223,4925.450272,64030.853536,758.1464639999976,0.0,False
2791,5,50,4,42848.8,2024-01-19,50,2023-07-31,2378.45,Piloto Automático Simrad Poseidon Magnum,2024-01-19,4.9223,11707.444435,46829.77774,-3980.977739999995,3980.977739999995,True
659,36,24,11,255554.0,2024-01-19,24,2021-04-06,4129.65,GPS AIS Orca Marlin Velocity,2024-01-19,4.9223,20327.376194999997,223601.13814499998,31952.861855000025,0.0,False
2570,32,3,8,72194.0,2024-01-19,3,2022-06-21,1753.77,Radar Furuno Pulse Leviathan,2024-01-19,4.9223,8632.582070999999,69060.65656799999,3133.3434320000088,0.0,False
5927,7,24,6,139393.0,2024-01-19,24,2021-04-06,4129.65,GPS AIS Orca Marlin Velocity,2024-01-19,4.9223,20327.376194999997,121964.25716999998,17428.742830000017,0.0,False
5389,49,150,11,18102.0,2024-01-19,150,2023-06-01,326.88,Cabo de Nylon Danforth Magnum Vox,2024-01-19,4.9223,1609.001424,17699.015664,402.98433600000135,0.0,False
1578,49,2,11,153980.0,2024-01-19,2,2023-05-24,2829.74,Transponder Furuno Marlin,2024-01-19,4.9223,13928.829201999999,153217.121222,762.878778000013,0.0,False
2312,36,139,12,17099.0,2024-01-19,139,2020-10-30,246.89,Boia de Arqueamento Danforth Torque,2024-01-19,4.9223,1215.266647,14583.199763999999,2515.800236000001,0.0,False
3451,29,104,5,18565.0,2024-01-19,104,2020-03-26,742.54,Cabo de Nylon Delta Zen Vortex Storm,2024-01-19,4.9223,3655.004642,18275.02321,289.9767900000006,0.0,False
4228,29,111,7,29997.0,2024-01-20,111,2022-07-28,821.82,Boia de Arqueamento Danforth Aero Dash,2024-01-19,4.9223,4045.2445860000003,28316.712102,1680.2878979999987,0.0,False
4381,38,106,1,4165.75,2024-01-20,106,2023-08-01,918.37,Âncora Danforth Nitro Titan Vox,2024-01-19,4.9223,4520.492651,4520.492651,-354.74265099999957,354.74265099999957,True
2193,47,86,12,1066164.1,2024-01-20,86,2021-08-13,17824.79,Motor Diesel Volvo Helix Evo Force 144HP,2024-01-19,4.9223,87738.963817,1052867.565804,13296.53419600008,0.0,False
2842,41,135,14,23023.0,2024-01-20,135,2023-04-11,328.1,Cabo de Nylon Danforth Titan Poseidon,2024-01-19,4.9223,1615.00663,22610.09282,412.90717999999833,0.0,False
8122,22,112,2,4362.0,2024-01-20,112,2023-09-29,435.58,Corrente Danforth Tidal,2024-01-19,4.9223,2144.055434,4288.110868,73.88913200000025,0.0,False
3954,37,73,8,1145279.0,2024-01-20,73,2023-01-20,27541.35,Motor de Popa Torqeedo Core Hydra Flux 162HP,2024-01-19,4.9223,135566.787105,1084534.29684,60744.703160000034,0.0,False
3261,4,124,15,56549.0,2024-01-20,124,2023-02-27,725.63,Corrente Delta Axis,2024-01-19,4.9223,3571.768549,53576.528235,2972.471765000002,0.0,False
7003,32,147,4,11514.0,2024-01-20,147,2022-08-25,592.19,Corrente Danforth Force Leviathan Impulse,2024-01-19,4.9223,2914.936837,11659.747348,-145.74734800000078,145.74734800000078,True
4755,1,145,7,30449.0,2024-01-20,145,2022-10-13,820.56,Boia de Arqueamento Delta Nexus,2024-01-19,4.9223,4039.0424879999996,28273.297415999998,2175.7025840000024,0.0,False
2534,31,119,9,29302.0,2024-01-20,119,2023-08-04,669.88,Âncora Bruce Aqua,2024-01-19,4.9223,3297.350324,29676.152916,-374.1529159999991,374.1529159999991,True
5633,44,73,6,858960.0,2024-01-20,73,2023-01-20,27541.35,Motor de Popa Torqeedo Core Hydra Flux 162HP,2024-01-19,4.9223,135566.787105,813400.72263,45559.277370000025,0.0,False
9311,24,132,13,20319.0,2024-01-20,132,2020-08-20,276.61,Corrente Bruce Nautic Evo,2024-01-19,4.9223,1361.557403,17700.246239,2618.753761,0.0,False
1552,8,41,5,53000.0,2024-01-20,41,2023-01-06,2005.71,GPS Simrad Flow Pulse,2024-01-19,4.9223,9872.706333,49363.531665,3636.4683349999978,0.0,False
9530,18,42,15,89893.0,2024-01-20,42,2022-05-27,1263.57,Transponder Lowrance Axis,2024-01-19,4.9223,6219.670611,93295.059165,-3402.0591649999988,3402.0591649999988,True
4378,20,62,3,306666.0,2024-01-20,62,2023-01-16,20000.78,Motor Diesel Yanmar Velocity 37HP,2024-01-19,4.9223,98449.839394,295349.51818199997,11316.48181800003,0.0,False
7005,2,71,4,494661.2,2024-01-21,71,2023-07-26,27484.92,Motor Elétrico Torqeedo Pulse 300HP,2024-01-19,4.9223,135289.021716,541156.086864,-46494.88686399994,46494.88686399994,True
7477,10,106,10,41656.55,2024-01-21,106,2023-08-01,918.37,Âncora Danforth Nitro Titan Vox,2024-01-19,4.9223,4520.492651,45204.92651,-3548.3765099999946,3548.3765099999946,True
6853,48,62,8,776887.2,2024-01-21,62,2023-01-16,20000.78,Motor Diesel Yanmar Velocity 37HP,2024-01-19,4.9223,98449.839394,787598.715152,-10711.515152000007,10711.515152000007,True
9778,46,103,13,23259.0,2024-01-21,103,2022-09-19,341.7,Âncora Delta Swift,2024-01-19,4.9223,1681.9499099999998,21865.34883,1393.651170000001,0.0,False
6388,24,50,9,96409.8,2024-01-21,50,2023-07-31,2378.45,Piloto Automático Simrad Poseidon Magnum,2024-01-19,4.9223,11707.444435,105366.999915,-8957.19991499999,8957.19991499999,True
5647,30,80,5,646119.0,2024-01-21,80,2022-10-28,24177.04,Motor de Popa Volvo Maré 69HP,2024-01-19,4.9223,119006.643992,595033.21996,51085.78003999998,0.0,False
8779,5,132,3,4454.55,2024-01-21,132,2020-08-20,276.61,Corrente Bruce Nautic Evo,2024-01-19,4.9223,1361.557403,4084.6722090000003,369.8777909999999,0.0,False
2789,40,54,11,1270038.85,2024-01-21,54,2021-08-06,23191.9,Motor de Popa Yamaha Evo Dash 155HP,2024-01-19,4.9223,114157.48937000001,1255732.3830700002,14306.466929999879,0.0,False
3586,12,118,15,61490.65,2024-01-21,118,2023-12-27,893.4,Boia de Arqueamento Delta Force Vox,2024-01-19,4.9223,4397.58282,65963.7423,-4473.092299999997,4473.092299999997,True
273,2,143,15,66546.0,2024-01-21,143,2023-05-24,896.83,Âncora Delta Hydra Kraken Velocity,2024-01-19,4.9223,4414.466309,66216.99463500001,329.00536499999,0.0,False
3768,22,86,4,355388.35,2024-01-21,86,2021-08-13,17824.79,Motor Diesel Volvo Helix Evo Force 144HP,2024-01-19,4.9223,87738.963817,350955.855268,4432.494731999992,0.0,False
6230,41,122,4,5025.5,2024-01-21,122,2023-09-14,271.3,Corrente Danforth Zenith Oceanic Torque,2024-01-19,4.9223,1335.41999,5341.67996,-316.1799600000004,316.1799600000004,True
2572,3,2,13,181976.0,2024-01-21,2,2023-05-24,2829.74,Transponder Furuno Marlin,2024-01-19,4.9223,13928.829201999999,181074.77962599997,901.2203740000259,0.0,False
2138,40,107,1,1513.0,2024-01-21,107,2023-11-16,311.59,Boia de Arqueamento Bruce Tidal Marlin,2024-01-19,4.9223,1533.739457,1533.739457,-20.739456999999902,20.739456999999902,True
2297,22,90,12,901709.6,2024-01-21,90,2023-12-08,16092.39,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,2024-01-19,4.9223,79211.571297,950538.8555640001,-48829.25556400011,48829.25556400011,True
304,7,35,2,22011.0,2024-01-21,35,2023-02-15,2106.85,Radar Furuno Swift,2024-01-19,4.9223,10370.547755,20741.09551,1269.9044900000008,0.0,False
7553,44,130,15,59052.95,2024-01-21,130,2023-06-15,859.48,Boia de Arqueamento Delta Zen Boost Vortex,2024-01-19,4.9223,4230.618404,63459.27606,-4406.326059999999,4406.326059999999,True
2746,32,22,13,487242.65,2024-01-21,22,2022-08-22,7630.67,Transponder Furuno Force Ion,2024-01-19,4.9223,37560.446941,488285.810233,-1043.1602330000023,1043.1602330000023,True
9496,42,2,14,195974.0,2024-01-22,2,2023-05-24,2829.74,Transponder Furuno Marlin,2024-01-22,4.949,14004.383259999999,196061.36563999997,-87.36563999997452,87.36563999997452,True
7666,9,54,6,692748.55,2024-01-22,54,2021-08-06,23191.9,Motor de Popa Yamaha Evo Dash 155HP,2024-01-22,4.949,114776.71310000001,688660.2786000001,4088.2713999999687,0.0,False
5176,28,111,7,28497.15,2024-01-22,111,2022-07-28,821.82,Boia de Arqueamento Danforth Aero Dash,2024-01-22,4.949,4067.18718,28470.31026,26.839740000003076,0.0,False
8681,33,147,8,23028.95,2024-01-22,147,2022-08-25,592.19,Corrente Danforth Force Leviathan Impulse,2024-01-22,4.949,2930.7483100000004,23445.986480000003,-417.0364800000025,417.0364800000025,True
2313,17,146,7,3472.0,2024-01-22,146,2022-05-04,99.02,Corrente Delta Vox Ion,2024-01-22,4.949,490.04997999999995,3430.34986,41.65014000000019,0.0,False
5438,23,129,12,37235.25,2024-01-22,129,2024-01-17,661.98,Corrente Delta Boost,2024-01-22,4.949,3276.13902,39313.66824,-2078.418239999999,2078.418239999999,True
3230,44,131,5,4577.1,2024-01-22,131,2023-06-07,196.2,Boia de Arqueamento Danforth Core Vortex,2024-01-22,4.949,970.9938,4854.969,-277.8689999999997,277.8689999999997,True
4763,10,144,9,19927.0,2024-01-22,144,2022-08-04,422.52,Boia de Arqueamento Bruce Barracuda,2024-01-22,4.949,2091.0514799999996,18819.463319999995,1107.5366800000047,0.0,False
8462,9,21,1,8298.25,2024-01-22,21,2022-12-30,1674.22,GPS AIS Nautic Thrust,2024-01-22,4.949,8285.71478,8285.71478,12.535219999999754,0.0,False
2324,43,18,15,378657.65,2024-01-22,18,2023-07-19,5536.62,Rádio Simrad Axis,2024-01-22,4.949,27400.732379999998,411010.98569999996,-32353.335699999938,32353.335699999938,True
5731,22,17,13,173378.8,2024-01-22,17,2023-06-02,2833.14,Rádio AIS Oceanic Pulse,2024-01-22,4.949,14021.209859999999,182275.72817999998,-8896.928179999988,8896.928179999988,True
3780,47,126,5,13385.0,2024-01-23,126,2020-10-28,467.05,Corrente Danforth Hydro,2024-01-23,4.9715,2321.939075,11609.695375,1775.3046250000007,0.0,False
3223,4,36,12,257656.15,2024-01-23,36,2023-10-11,4476.41,Radar Lowrance Aqua Pulse,2024-01-23,4.9715,22254.472315,267053.66778,-9397.517780000024,9397.517780000024,True
5576,37,120,15,46867.0,2024-01-23,120,2023-09-04,635.45,Boia de Arqueamento Danforth Flux Tidal,2024-01-23,4.9715,3159.139675,47387.095125,-520.0951249999998,520.0951249999998,True
8224,11,40,1,13474.8,2024-01-23,40,2024-01-19,2881.94,Sonda Furuno Maré Tidal,2024-01-23,4.9715,14327.56471,14327.56471,-852.7647100000013,852.7647100000013,True
7476,1,41,9,90630.0,2024-01-23,41,2023-01-06,2005.71,GPS Simrad Flow Pulse,2024-01-23,4.9715,9971.387265,89742.48538499999,887.5146150000073,0.0,False
2757,28,98,9,714250.0,2024-01-23,98,2023-09-29,15850.04,Motor Diesel Parsun Velocity Abyss Orca 235HP,2024-01-23,4.9715,78798.47386,709186.26474,5063.735259999987,0.0,False
6092,40,37,15,91016.0,2024-01-23,37,2023-10-30,1211.89,GPS Lowrance Evo Storm Drift,2024-01-23,4.9715,6024.911135,90373.667025,642.3329749999975,0.0,False
7312,44,148,10,45463.2,2024-01-23,148,2023-11-17,979.78,Âncora Delta Force Barracuda Mako,2024-01-23,4.9715,4870.97627,48709.7627,-3246.562700000002,3246.562700000002,True
6867,7,7,14,273263.0,2024-01-24,7,2022-12-12,3678.62,Radar AIS Zen,2024-01-24,4.9192,18095.867503999998,253342.14505599998,19920.85494400002,0.0,False
3307,7,79,14,926056.0,2024-01-24,79,2021-10-21,11724.63,Motor Diesel Tohatsu Zenith 60HP,2024-01-24,4.9192,57675.799896,807461.1985439999,118594.80145600007,0.0,False
6309,37,74,7,575614.5,2024-01-24,74,2023-04-05,17160.36,Motor de Popa Honda Torque 228HP,2024-01-24,4.9192,84415.242912,590906.700384,-15292.200383999967,15292.200383999967,True
228,6,78,6,730569.0,2024-01-24,78,2023-07-18,25349.04,Motor Elétrico Honda Mako Axis 131HP,2024-01-24,4.9192,124696.997568,748181.9854080001,-17612.985408000066,17612.985408000066,True
9565,41,37,13,78880.0,2024-01-24,37,2023-10-30,1211.89,GPS Lowrance Evo Storm Drift,2024-01-24,4.9192,5961.529288000001,77499.88074400001,1380.1192559999909,0.0,False
3777,5,146,14,6944.0,2024-01-24,146,2022-05-04,99.02,Corrente Delta Vox Ion,2024-01-24,4.9192,487.099184,6819.388575999999,124.61142400000062,0.0,False
7150,1,44,3,32421.0,2024-01-24,44,2022-01-17,1963.02,GPS Simrad Zen Hydra Peak,2024-01-24,4.9192,9656.487984,28969.463952,3451.5360480000018,0.0,False
429,7,108,10,33456.0,2024-01-24,108,2023-11-16,688.83,Boia de Arqueamento Bruce Titan,2024-01-24,4.9192,3388.492536,33884.92536,-428.9253600000011,428.9253600000011,True
6219,39,128,12,53018.55,2024-01-24,128,2022-07-22,853.09,Boia de Arqueamento Bruce Marlin Hydra,2024-01-24,4.9192,4196.5203280000005,50358.243936000006,2660.3060639999967,0.0,False
1577,30,31,9,74548.0,2024-01-24,31,2023-09-22,1686.13,Transponder Furuno Pulse Axis,2024-01-24,4.9192,8294.410696,74649.69626400001,-101.69626400001289,101.69626400001289,True
2926,14,69,10,430017.5,2024-01-24,69,2023-05-15,9219.51,Motor de Popa Torqeedo Ultra Impulse 292HP,2024-01-24,4.9192,45352.613592,453526.13592000003,-23508.63592000003,23508.63592000003,True
7508,37,139,13,17596.85,2024-01-24,139,2020-10-30,246.89,Boia de Arqueamento Danforth Torque,2024-01-24,4.9192,1214.501288,15788.516743999999,1808.333256,0.0,False
6237,26,22,11,433981.0,2024-01-24,22,2022-08-22,7630.67,Transponder Furuno Force Ion,2024-01-24,4.9192,37536.791864,412904.71050399996,21076.28949600004,0.0,False
1925,17,7,14,273263.0,2024-01-24,7,2022-12-12,3678.62,Radar AIS Zen,2024-01-24,4.9192,18095.867503999998,253342.14505599998,19920.85494400002,0.0,False
2596,36,90,12,949168.0,2024-01-24,90,2024-01-24,16081.27,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,2024-01-24,4.9192,79106.983384,949283.800608,-115.80060800001957,115.80060800001957,True
264,10,32,12,142528.5,2024-01-24,32,2024-01-11,2562.61,Sonda AIS Impulse Oceanic Zenith,2024-01-24,4.9192,12605.991112000002,151271.893344,-8743.393344000011,8743.393344000011,True
1519,17,31,4,31475.4,2024-01-25,31,2023-09-22,1686.13,Transponder Furuno Pulse Axis,2024-01-25,4.9232,8301.155216,33204.620864,-1729.2208639999953,1729.2208639999953,True
2542,10,88,2,91839.35,2024-01-25,88,2024-01-08,9896.1,Motor Diesel Tohatsu Kinetic Poseidon 113HP,2024-01-25,4.9232,48720.47952,97440.95904,-5601.609039999996,5601.609039999996,True
4132,20,40,12,161697.6,2024-01-25,40,2024-01-19,2881.94,Sonda Furuno Maré Tidal,2024-01-25,4.9232,14188.367008,170260.40409599998,-8562.804095999978,8562.804095999978,True
4886,12,22,9,337322.2,2024-01-25,22,2022-08-22,7630.67,Transponder Furuno Force Ion,2024-01-25,4.9232,37567.314544,338105.830896,-783.630896000017,783.630896000017,True
3373,5,149,8,9309.0,2024-01-25,149,2023-02-14,225.94,Cabo de Nylon Bruce Core,2024-01-25,4.9232,1112.347808,8898.782464,410.2175360000001,0.0,False
1142,12,19,12,197188.0,2024-01-25,19,2023-08-28,3358.13,Sonda Lowrance Tidal Storm Vox,2024-01-25,4.9232,16532.745616,198392.947392,-1204.9473920000019,1204.9473920000019,True
668,22,64,2,223011.0,2024-01-25,64,2022-09-06,21352.22,Motor Elétrico Yamaha Swift Drift Current 265HP,2024-01-25,4.9232,105121.24950399999,210242.49900799998,12768.500992000016,0.0,False
3405,18,46,13,64789.0,2024-01-25,46,2023-08-15,1000.64,Sonda AIS Magnum Boost,2024-01-25,4.9232,4926.350847999999,64042.56102399999,746.4389760000122,0.0,False
6458,34,72,10,996646.0,2024-01-25,72,2018-03-09,30675.48,Motor de Popa Volvo Hydro Dash 256HP,2024-01-25,4.9232,151021.52313599997,1510215.2313599996,-513569.2313599996,513569.2313599996,True
2792,1,81,13,1508533.5,2024-01-25,81,2022-08-02,23345.09,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,2024-01-25,4.9232,114932.54708799999,1494123.112144,14410.387856000103,0.0,False
9009,28,124,9,33929.0,2024-01-25,124,2023-02-27,725.63,Corrente Delta Axis,2024-01-25,4.9232,3572.4216159999996,32151.794543999997,1777.2054560000033,0.0,False
1382,1,79,12,754073.9,2024-01-25,79,2021-10-21,11724.63,Motor Diesel Tohatsu Zenith 60HP,2024-01-25,4.9232,57722.69841599999,692672.3809919999,61401.51900800015,0.0,False
7048,18,64,3,334517.0,2024-01-26,64,2022-09-06,21352.22,Motor Elétrico Yamaha Swift Drift Current 265HP,2024-01-26,4.9125,104892.78075,314678.34225,19838.657750000013,0.0,False
192,6,148,9,40916.5,2024-01-26,148,2023-11-17,979.78,Âncora Delta Force Barracuda Mako,2024-01-26,4.9125,4813.16925,43318.52325,-2402.0232499999984,2402.0232499999984,True
9572,14,122,2,2512.75,2024-01-26,122,2023-09-14,271.3,Corrente Danforth Zenith Oceanic Torque,2024-01-26,4.9125,1332.76125,2665.5225,-152.77250000000004,152.77250000000004,True
9290,20,103,13,22096.05,2024-01-26,103,2022-09-19,341.7,Âncora Delta Swift,2024-01-26,4.9125,1678.60125,21821.81625,274.2337499999994,0.0,False
6206,36,117,9,35080.65,2024-01-26,117,2022-06-10,823.4,Corrente Danforth Zen Abyss Axis,2024-01-26,4.9125,4044.9524999999994,36404.572499999995,-1323.9224999999933,1323.9224999999933,True
4857,17,14,1,34020.45,2024-01-26,14,2023-03-24,6767.66,Rádio Furuno Zen Swift,2024-01-26,4.9125,33246.12975,33246.12975,774.320249999997,0.0,False
3049,23,97,3,385704.75,2024-01-26,97,2023-01-06,25607.88,Motor de Popa Tohatsu Evo 168HP,2024-01-26,4.9125,125798.7105,377396.1315,8308.618499999982,0.0,False
2998,26,85,15,578680.0,2024-01-26,85,2023-11-23,7885.27,Motor de Popa Parsun Impulse 162HP,2024-01-26,4.9125,38736.388875,581045.833125,-2365.8331250000047,2365.8331250000047,True
9111,42,19,5,82162.0,2024-01-26,19,2023-08-28,3358.13,Sonda Lowrance Tidal Storm Vox,2024-01-26,4.9125,16496.813625,82484.06812499999,-322.0681249999907,322.0681249999907,True
4222,46,100,4,397480.95,2024-01-26,100,2021-05-13,19807.28,Motor Elétrico Honda Vector Abyss 220HP,2024-01-26,4.9125,97303.26299999999,389213.05199999997,8267.898000000045,0.0,False
6625,25,79,3,188518.95,2024-01-26,79,2021-10-21,11724.63,Motor Diesel Tohatsu Zenith 60HP,2024-01-26,4.9125,57597.24487499999,172791.73462499998,15727.215375000029,0.0,False
8223,32,147,10,30301.0,2024-01-26,147,2022-08-25,592.19,Corrente Danforth Force Leviathan Impulse,2024-01-26,4.9125,2909.133375,29091.333749999998,1209.666250000002,0.0,False
63,43,42,15,85398.35,2024-01-27,42,2022-05-27,1263.57,Transponder Lowrance Axis,2024-01-26,4.9125,6207.287624999999,93109.31437499999,-7710.964374999981,7710.964374999981,True
1132,23,121,7,25860.0,2024-01-27,121,2023-12-18,747.93,Âncora Danforth Oceanic Helix Flux,2024-01-26,4.9125,3674.2061249999997,25719.442874999997,140.557125000003,0.0,False
8067,20,14,10,340205.45,2024-01-27,14,2023-03-24,6767.66,Rádio Furuno Zen Swift,2024-01-26,4.9125,33246.12975,332461.2975,7744.152500000026,0.0,False
9936,8,16,15,427585.5,2024-01-27,16,2023-12-27,6212.42,Sonda Garmin Axis,2024-01-26,4.9125,30518.513249999996,457777.6987499999,-30192.198749999923,30192.198749999923,True
2282,9,18,9,239152.0,2024-01-27,18,2023-07-19,5536.62,Rádio Simrad Axis,2024-01-26,4.9125,27198.645749999996,244787.81174999996,-5635.811749999964,5635.811749999964,True
3276,31,33,5,33579.0,2024-01-27,33,2020-09-10,1268.8,Transponder Garmin Drift Vortex Marlin,2024-01-26,4.9125,6232.98,31164.899999999998,2414.100000000002,0.0,False
9760,41,147,3,8635.5,2024-01-27,147,2022-08-25,592.19,Corrente Danforth Force Leviathan Impulse,2024-01-26,4.9125,2909.133375,8727.400125,-91.90012500000012,91.90012500000012,True
4583,14,148,13,62212.0,2024-01-27,148,2023-11-17,979.78,Âncora Delta Force Barracuda Mako,2024-01-26,4.9125,4813.16925,62571.20025,-359.2002500000017,359.2002500000017,True
7630,28,145,14,57853.1,2024-01-27,145,2022-10-13,820.56,Boia de Arqueamento Delta Nexus,2024-01-26,4.9125,4031.0009999999993,56434.01399999999,1419.0860000000102,0.0,False
5191,25,112,10,21810.0,2024-01-27,112,2023-09-29,435.58,Corrente Danforth Tidal,2024-01-26,4.9125,2139.7867499999998,21397.867499999997,412.13250000000335,0.0,False
8889,23,110,9,21337.0,2024-01-28,110,2021-08-26,476.03,Corrente Bruce Current,2024-01-26,4.9125,2338.497375,21046.476375,290.52362500000163,0.0,False
7431,25,60,5,543755.0,2024-01-28,60,2023-12-22,22370.78,Motor de Popa Honda Velocity Drift 258HP,2024-01-26,4.9125,109896.45674999998,549482.28375,-5727.283749999944,5727.283749999944,True
4985,46,16,8,228045.6,2024-01-28,16,2023-12-27,6212.42,Sonda Garmin Axis,2024-01-26,4.9125,30518.513249999996,244148.10599999997,-16102.505999999965,16102.505999999965,True
1399,5,109,5,2958.3,2024-01-28,109,2018-05-16,169.23,Cabo de Nylon Danforth Evo Aqua Mako,2024-01-26,4.9125,831.3423749999998,4156.711874999999,-1198.4118749999989,1198.4118749999989,True
388,6,85,3,109949.2,2024-01-28,85,2023-11-23,7885.27,Motor de Popa Parsun Impulse 162HP,2024-01-26,4.9125,38736.388875,116209.16662499998,-6259.966624999986,6259.966624999986,True
6023,27,47,11,67353.0,2024-01-28,47,2019-11-07,1496.29,Rádio Simrad Tidal Aqua,2024-01-26,4.9125,7350.524624999999,80855.77087499999,-13502.770874999987,13502.770874999987,True
2982,14,52,14,182264.15,2024-01-28,52,2023-01-11,2634.69,Motor Diesel Honda Zen Tidal Mako 26HP,2024-01-26,4.9125,12942.914625,181200.80474999998,1063.345250000013,0.0,False
2246,7,109,15,8873.0,2024-01-28,109,2018-05-16,169.23,Cabo de Nylon Danforth Evo Aqua Mako,2024-01-26,4.9125,831.3423749999998,12470.135624999997,-3597.135624999997,3597.135624999997,True
9986,40,64,11,1226561.0,2024-01-28,64,2022-09-06,21352.22,Motor Elétrico Yamaha Swift Drift Current 265HP,2024-01-26,4.9125,104892.78075,1153820.58825,72740.41174999997,0.0,False
6053,2,24,2,46464.0,2024-01-28,24,2021-04-06,4129.65,GPS AIS Orca Marlin Velocity,2024-01-26,4.9125,20286.905624999996,40573.81124999999,5890.188750000008,0.0,False
1922,27,150,8,12506.75,2024-01-28,150,2023-06-01,326.88,Cabo de Nylon Danforth Magnum Vox,2024-01-26,4.9125,1605.7979999999998,12846.383999999998,-339.6339999999982,339.6339999999982,True
3840,4,134,3,14153.0,2024-01-28,134,2023-09-06,948.15,Âncora Delta Storm Vox,2024-01-26,4.9125,4657.786875,13973.360625,179.63937500000065,0.0,False
9010,48,125,12,40825.0,2024-01-28,125,2023-03-22,646.27,Cabo de Nylon Danforth Kinetic,2024-01-26,4.9125,3174.8013749999996,38097.6165,2727.3835000000036,0.0,False
9752,35,79,5,330734.0,2024-01-28,79,2021-10-21,11724.63,Motor Diesel Tohatsu Zenith 60HP,2024-01-26,4.9125,57597.24487499999,287986.22437499993,42747.77562500007,0.0,False
3219,5,111,2,8141.5,2024-01-28,111,2022-07-28,821.82,Boia de Arqueamento Danforth Aero Dash,2024-01-26,4.9125,4037.1907499999998,8074.3814999999995,67.1185000000005,0.0,False
4475,18,113,6,25051.5,2024-01-28,113,2022-07-05,815.5,Âncora Delta Mako Ultra,2024-01-26,4.9125,4006.1437499999997,24036.8625,1014.6375000000007,0.0,False
